case_id,activity,step_index,percent_done,timestamp,resource,weather_condition,traffic_index,weekday,is_holiday,delay_so_far,driver_factor,black_swan_event,black_swan_delay,label_remaining_time,label_next_activity,label_on_time,label_risk_score
CASE_0035,Zollabfertigung,3,0.6,2024-09-17 12:56:46.827136,Fahrer_13,klar,0.31,1,0,219.0,1.2,none,0.0,1375.7,Hauptlauf,0,1.0
CASE_0035,Hauptlauf,4,0.8,2024-09-17 21:39:59.867722,Fahrer_13,klar,0.43,1,0,448.4,1.2,none,0.0,852.4,Auslieferung,0,1.0
CASE_0035,Auslieferung,5,1.0,2024-09-18 11:52:26.546391,Fahrer_13,regen,0.32,2,0,496.0,1.2,none,0.0,0.0,END,0,1.0
CASE_0036,Abholung,1,0.25,2024-11-24 14:51:00.000000,Fahrer_8,nebel,0.17,6,0,81.4,1.27,none,0.0,1073.2,Depot_Eingang,0,1.0
CASE_0036,Depot_Eingang,2,0.5,2024-11-24 17:39:25.743021,Fahrer_8,regen,0.64,6,0,216.5,1.27,none,0.0,904.8,Hauptlauf,0,1.0
CASE_0036,Hauptlauf,3,0.75,2024-11-24 22:40:27.669137,Fahrer_8,regen,0.18,6,0,406.2,1.27,none,0.0,603.7,Auslieferung,0,1.0
CASE_0036,Auslieferung,4,1.0,2024-11-25 08:44:11.818969,Fahrer_8,klar,0.83,0,0,501.2,1.27,none,0.0,0.0,END,0,1.0
CASE_0037,Abholung,1,0.2,2024-02-15 07:19:00.000000,Fahrer_7,regen,0.63,3,0,48.0,1.18,none,0.0,1283.0,Depot_Eingang,0,1.0
CASE_0037,Depot_Eingang,2,0.4,2024-02-15 09:30:02.136316,Fahrer_7,regen,0.55,3,0,138.1,1.18,none,0.0,1151.9,Zollabfertigung,0,1.0
CASE_0037,Zollabfertigung,3,0.6,2024-02-15 13:31:05.353420,Fahrer_7,regen,0.22,3,0,264.4,1.18,Fahrzeugpanne,60.1,910.9,Hauptlauf,0,1.0
CASE_0037,Hauptlauf,4,0.8,2024-02-15 20:02:22.782260,Fahrer_7,schnee,0.26,3,0,462.0,1.18,none,0.0,519.6,Auslieferung,0,1.0
CASE_0037,Auslieferung,5,1.0,2024-02-16 04:41:58.877255,Fahrer_7,regen,0.37,4,0,533.3,1.18,none,0.0,0.0,END,0,1.0
CASE_0038,Abholung,1,0.25,2024-08-29 11:15:00.000000,Fahrer_2,regen,0.21,3,0,19.9,0.88,none,0.0,835.5,Depot_Eingang,0,0.14
CASE_0038,Depot_Eingang,2,0.5,2024-08-29 12:18:52.544033,Fahrer_2,regen,0.44,3,0,44.3,0.88,none,0.0,771.7,Hauptlauf,0,0.14
CASE_0038,Hauptlauf,3,0.75,2024-08-29 14:06:20.111204,Fahrer_2,klar,0.15,3,0,32.5,0.88,none,0.0,664.2,Auslieferung,0,0.14
CASE_0038,Auslieferung,4,1.0,2024-08-30 01:10:32.216859,Fahrer_2,klar,0.37,4,0,40.7,0.88,none,0.0,0.0,END,0,0.14
CASE_0039,Abholung,1,0.25,2024-10-09 14:21:00.000000,Fahrer_13,regen,0.36,2,0,38.5,1.01,none,0.0,947.6,Depot_Eingang,0,0.8
CASE_0039,Depot_Eingang,2,0.5,2024-10-09 16:28:28.675043,Fahrer_13,regen,0.61,2,0,96.7,1.01,none,0.0,820.1,Hauptlauf,0,0.8
CASE_0039,Hauptlauf,3,0.75,2024-10-09 19:01:41.619394,Fahrer_13,regen,0.38,2,0,195.6,1.01,none,0.0,666.9,Auslieferung,0,0.8
CASE_0039,Auslieferung,4,1.0,2024-10-10 06:08:37.573535,Fahrer_13,regen,0.29,3,0,238.6,1.01,none,0.0,0.0,END,0,0.8
CASE_0040,Abholung,1,0.25,2024-03-04 08:50:00.000000,Fahrer_19,klar,0.79,0,0,45.7,1.15,none,0.0,1047.7,Depot_Eingang,0,1.0
CASE_0040,Depot_Eingang,2,0.5,2024-03-04 10:12:42.556769,Fahrer_19,regen,0.47,0,0,134.1,1.15,none,0.0,965.0,Hauptlauf,0,1.0
CASE_0040,Hauptlauf,3,0.75,2024-03-04 12:56:08.761397,Fahrer_19,nebel,0.56,0,0,383.7,1.15,none,0.0,801.6,Auslieferung,0,1.0
CASE_0040,Auslieferung,4,1.0,2024-03-05 02:17:42.259964,Fahrer_19,nebel,0.25,1,0,454.5,1.15,none,0.0,0.0,END,0,1.0
CASE_0041,Abholung,1,0.25,2024-06-06 08:05:00.000000,Fahrer_15,klar,0.56,3,0,29.2,1.03,none,0.0,748.2,Depot_Eingang,0,0.53
CASE_0041,Depot_Eingang,2,0.5,2024-06-06 09:24:09.744604,Fahrer_15,klar,0.65,3,0,58.8,1.03,none,0.0,669.0,Hauptlauf,0,0.53
CASE_0041,Hauptlauf,3,0.75,2024-06-06 11:08:45.313900,Fahrer_15,klar,0.27,3,0,136.2,1.03,none,0.0,564.4,Auslieferung,0,0.53
CASE_0041,Auslieferung,4,1.0,2024-06-06 20:33:11.239028,Fahrer_15,klar,0.27,3,0,159.4,1.03,none,0.0,0.0,END,0,0.53
CASE_0042,Abholung,1,0.2,2024-06-27 12:14:00.000000,Fahrer_17,klar,0.26,3,0,21.1,1.14,none,0.0,1454.6,Depot_Eingang,0,1.0
CASE_0042,Depot_Eingang,2,0.4,2024-06-27 13:59:06.251453,Fahrer_17,klar,0.34,3,0,53.1,1.14,none,0.0,1349.5,Zollabfertigung,0,1.0
CASE_0042,Zollabfertigung,3,0.6,2024-06-27 15:38:08.416493,Fahrer_17,klar,0.37,3,0,157.9,1.14,Fahrzeugpanne,143.5,1250.5,Hauptlauf,0,1.0
CASE_0042,Hauptlauf,4,0.8,2024-06-27 22:37:54.265841,Fahrer_17,schnee,0.35,3,0,368.6,1.14,none,0.0,830.7,Auslieferung,0,1.0
CASE_0042,Auslieferung,5,1.0,2024-06-28 12:28:37.008805,Fahrer_17,regen,0.6,4,0,424.9,1.14,none,0.0,0.0,END,0,1.0
CASE_0043,Abholung,1,0.25,2024-09-14 17:24:00.000000,Fahrer_11,klar,0.54,5,0,13.9,0.98,none,0.0,594.1,Depot_Eingang,1,0.09
CASE_0043,Depot_Eingang,2,0.5,2024-09-14 18:36:55.994494,Fahrer_11,klar,0.51,5,0,27.2,0.98,none,0.0,521.2,Hauptlauf,1,0.09
CASE_0043,Hauptlauf,3,0.75,2024-09-14 20:53:09.241971,Fahrer_11,klar,0.07,5,0,24.1,0.98,none,0.0,384.9,Auslieferung,1,0.09
CASE_0043,Auslieferung,4,1.0,2024-09-15 03:18:05.752724,Fahrer_11,klar,0.11,6,0,27.0,0.98,none,0.0,0.0,END,1,0.09
CASE_0044,Abholung,1,0.25,2024-08-12 07:10:00.000000,Fahrer_7,regen,0.69,0,0,106.9,1.28,none,0.0,1348.5,Depot_Eingang,0,1.0
CASE_0044,Depot_Eingang,2,0.5,2024-08-12 10:17:56.204922,Fahrer_7,klar,0.48,0,0,185.5,1.28,none,0.0,1160.6,Hauptlauf,0,1.0
CASE_0044,Hauptlauf,3,0.75,2024-08-12 12:58:29.503758,Fahrer_7,klar,0.56,0,0,493.5,1.28,none,0.0,1000.0,Auslieferung,0,1.0
CASE_0044,Auslieferung,4,1.0,2024-08-13 05:38:32.161944,Fahrer_7,klar,0.39,1,0,540.9,1.28,none,0.0,0.0,END,0,1.0
CASE_0045,Abholung,1,0.2,2024-11-21 09:00:00.000000,Fahrer_17,klar,0.63,3,0,61.1,1.24,none,0.0,1753.3,Depot_Eingang,0,1.0
CASE_0045,Depot_Eingang,2,0.4,2024-11-21 11:07:04.335239,Fahrer_17,klar,0.37,3,0,123.3,1.24,none,0.0,1626.2,Zollabfertigung,0,1.0
CASE_0045,Zollabfertigung,3,0.6,2024-11-21 14:32:15.263316,Fahrer_17,klar,0.39,3,0,270.4,1.24,none,0.0,1421.0,Hauptlauf,0,1.0
CASE_0045,Hauptlauf,4,0.8,2024-11-21 22:57:23.479224,Fahrer_17,schnee,0.3,3,0,580.3,1.24,none,0.0,915.9,Auslieferung,0,1.0
CASE_0045,Auslieferung,5,1.0,2024-11-22 14:13:18.026292,Fahrer_17,klar,0.5,4,0,618.1,1.24,none,0.0,0.0,END,0,1.0
CASE_0046,Abholung,1,0.2,2024-08-13 08:38:00.000000,Fahrer_3,klar,0.62,1,0,23.3,0.88,none,0.0,903.5,Depot_Eingang,0,0.6
CASE_0046,Depot_Eingang,2,0.4,2024-08-13 09:56:16.655205,Fahrer_3,klar,0.64,1,0,32.3,0.88,none,0.0,825.2,Zollabfertigung,0,0.6
CASE_0046,Zollabfertigung,3,0.6,2024-08-13 12:45:17.401714,Fahrer_3,schnee,0.44,1,0,99.4,0.88,none,0.0,656.2,Hauptlauf,0,0.6
CASE_0046,Hauptlauf,4,0.8,2024-08-13 19:37:26.934668,Fahrer_3,klar,0.27,1,0,98.5,0.88,none,0.0,244.0,Auslieferung,0,0.6
CASE_0046,Auslieferung,5,1.0,2024-08-13 23:41:28.730765,Fahrer_3,schnee,0.24,1,0,181.3,0.88,none,0.0,0.0,END,0,0.6
CASE_0047,Abholung,1,0.25,2024-08-01 13:35:00.000000,Fahrer_14,klar,0.28,3,0,17.9,1.06,none,0.0,964.7,Depot_Eingang,0,0.76
CASE_0047,Depot_Eingang,2,0.5,2024-08-01 15:18:54.080186,Fahrer_14,regen,0.3,3,0,47.8,1.06,none,0.0,860.8,Hauptlauf,0,0.76
CASE_0047,Hauptlauf,3,0.75,2024-08-01 17:05:46.095382,Fahrer_14,nebel,0.43,3,0,206.7,1.06,none,0.0,753.9,Auslieferung,0,0.76
CASE_0047,Auslieferung,4,1.0,2024-08-02 05:39:40.352437,Fahrer_14,klar,0.47,4,0,229.3,1.06,none,0.0,0.0,END,0,0.76
CASE_0048,Abholung,1,0.2,2024-03-21 18:57:00.000000,Fahrer_13,klar,0.67,3,0,12.9,0.83,none,0.0,703.7,Depot_Eingang,1,-0.15
CASE_0048,Depot_Eingang,2,0.4,2024-03-21 20:13:55.156037,Fahrer_13,klar,0.34,3,0,-6.8,0.83,Unfall,346.4,626.8,Zollabfertigung,1,-0.15
CASE_0048,Zollabfertigung,3,0.6,2024-03-21 22:37:13.868093,Fahrer_13,regen,0.3,3,0,-7.3,0.83,Fahrzeugpanne,176.2,483.5,Hauptlauf,1,-0.15
CASE_0048,Hauptlauf,4,0.8,2024-03-22 00:50:40.765959,Fahrer_13,klar,0.53,4,0,-57.3,0.83,none,0.0,350.0,Auslieferung,1,-0.15
CASE_0048,Auslieferung,5,1.0,2024-03-22 06:40:42.709864,Fahrer_13,klar,0.5,4,0,-45.9,0.83,none,0.0,0.0,END,1,-0.15
CASE_0049,Abholung,1,0.2,2024-09-15 07:46:00.000000,Fahrer_11,nebel,0.38,6,0,26.0,0.93,none,0.0,953.7,Depot_Eingang,0,0.73
CASE_0049,Depot_Eingang,2,0.4,2024-09-15 08:52:57.369198,Fahrer_11,klar,0.53,6,0,38.8,0.93,none,0.0,886.7,Zollabfertigung,0,0.73
CASE_0049,Zollabfertigung,3,0.6,2024-09-15 11:47:47.166549,Fahrer_11,klar,0.05,6,0,44.6,0.93,none,0.0,711.9,Hauptlauf,0,0.73
CASE_0049,Hauptlauf,4,0.8,2024-09-15 13:56:34.464608,Fahrer_11,schnee,0.08,6,0,171.7,0.93,none,0.0,583.1,Auslieferung,0,0.73
CASE_0049,Auslieferung,5,1.0,2024-09-15 23:39:39.054709,Fahrer_11,nebel,0.07,6,0,218.3,0.93,none,0.0,0.0,END,0,0.73
CASE_0050,Abholung,1,0.25,2024-12-01 17:23:00.000000,Fahrer_20,klar,0.68,6,0,51.9,1.23,none,0.0,905.9,Depot_Eingang,0,1.0
CASE_0050,Depot_Eingang,2,0.5,2024-12-01 19:35:53.440060,Fahrer_20,klar,0.06,6,0,81.1,1.23,none,0.0,773.1,Hauptlauf,0,1.0
CASE_0050,Hauptlauf,3,0.75,2024-12-01 21:15:03.306515,Fahrer_20,schnee,0.14,6,0,300.9,1.23,none,0.0,673.9,Auslieferung,0,1.0
CASE_0050,Auslieferung,4,1.0,2024-12-02 08:28:56.458935,Fahrer_20,regen,0.85,0,0,445.8,1.23,none,0.0,0.0,END,0,1.0
CASE_0051,Abholung,1,0.25,2024-07-25 13:42:00.000000,Fahrer_7,klar,0.24,3,0,13.9,1.14,none,0.0,886.9,Depot_Eingang,0,1.0
CASE_0051,Depot_Eingang,2,0.5,2024-07-25 14:43:55.449378,Fahrer_7,klar,0.2,3,0,34.5,1.14,none,0.0,825.0,Hauptlauf,0,1.0
CASE_0051,Hauptlauf,3,0.75,2024-07-25 16:45:29.246681,Fahrer_7,klar,0.61,3,0,199.9,1.14,none,0.0,703.4,Auslieferung,0,1.0
CASE_0051,Auslieferung,4,1.0,2024-07-26 04:28:53.872487,Fahrer_7,schnee,0.46,4,0,310.5,1.14,none,0.0,0.0,END,0,1.0
CASE_0052,Abholung,1,0.2,2024-09-07 10:48:00.000000,Fahrer_12,nebel,0.25,5,0,38.9,1.03,none,0.0,1458.3,Depot_Eingang,0,1.0
CASE_0052,Depot_Eingang,2,0.4,2024-09-07 12:05:54.815801,Fahrer_12,klar,0.06,5,0,48.5,1.03,none,0.0,1380.4,Zollabfertigung,0,1.0
CASE_0052,Zollabfertigung,3,0.6,2024-09-07 13:17:31.340586,Fahrer_12,regen,0.06,5,0,134.1,1.03,none,0.0,1308.8,Hauptlauf,0,1.0
CASE_0052,Hauptlauf,4,0.8,2024-09-07 22:06:04.429829,Fahrer_12,klar,0.14,5,0,230.3,1.03,none,0.0,780.3,Auslieferung,0,1.0
CASE_0052,Auslieferung,5,1.0,2024-09-08 11:06:19.634538,Fahrer_12,schnee,0.0,6,0,356.2,1.03,Fahrzeugpanne,169.7,0.0,END,0,1.0
CASE_0053,Abholung,1,0.25,2024-11-19 07:11:00.000000,Fahrer_17,klar,0.71,1,0,8.4,0.81,none,0.0,809.9,Depot_Eingang,1,-0.36
CASE_0053,Depot_Eingang,2,0.5,2024-11-19 08:25:22.226355,Fahrer_17,klar,0.63,1,0,5.5,0.81,none,0.0,735.5,Hauptlauf,1,-0.36
CASE_0053,Hauptlauf,3,0.75,2024-11-19 11:13:29.680264,Fahrer_17,klar,0.33,1,0,-117.1,0.81,none,0.0,567.4,Auslieferung,1,-0.36
CASE_0053,Auslieferung,4,1.0,2024-11-19 20:40:53.012413,Fahrer_17,klar,0.4,1,0,-109.5,0.81,none,0.0,0.0,END,1,-0.36
CASE_0054,Abholung,1,0.2,2024-11-25 16:49:00.000000,Fahrer_7,regen,0.72,0,0,39.9,0.95,none,0.0,1143.4,Depot_Eingang,0,0.95
CASE_0054,Depot_Eingang,2,0.4,2024-11-25 18:30:54.382403,Fahrer_7,regen,0.65,0,0,84.6,0.95,none,0.0,1041.5,Zollabfertigung,0,0.95
CASE_0054,Zollabfertigung,3,0.6,2024-11-25 21:04:34.257356,Fahrer_7,klar,0.54,0,0,122.2,0.95,none,0.0,887.8,Hauptlauf,0,0.95
CASE_0054,Hauptlauf,4,0.8,2024-11-26 02:29:11.633867,Fahrer_7,schnee,0.26,1,0,270.4,0.95,Grenzsperre,540.0,563.2,Auslieferung,0,0.95
CASE_0054,Auslieferung,5,1.0,2024-11-26 11:52:23.256915,Fahrer_7,klar,0.33,1,0,283.6,0.95,none,0.0,0.0,END,0,0.95
CASE_0055,Abholung,1,0.25,2024-06-04 08:16:00.000000,Fahrer_9,klar,0.64,1,0,50.9,1.3,none,0.0,611.8,Depot_Eingang,0,1.0
CASE_0055,Depot_Eingang,2,0.5,2024-06-04 10:04:53.369140,Fahrer_9,regen,0.32,1,0,156.0,1.3,none,0.0,503.0,Hauptlauf,0,1.0
CASE_0055,Hauptlauf,3,0.75,2024-06-04 13:52:01.556663,Fahrer_9,klar,0.31,1,0,245.8,1.3,none,0.0,275.8,Auslieferung,0,1.0
CASE_0055,Auslieferung,4,1.0,2024-06-04 18:27:50.681927,Fahrer_9,regen,0.66,1,0,307.9,1.3,none,0.0,0.0,END,0,1.0
CASE_0056,Abholung,1,0.2,2024-03-21 18:01:00.000000,Fahrer_18,klar,0.59,3,0,7.3,0.84,none,0.0,901.9,Depot_Eingang,1,-0.22
CASE_0056,Depot_Eingang,2,0.4,2024-03-21 19:33:17.757018,Fahrer_18,klar,0.27,3,0,-1.0,0.84,none,0.0,809.6,Zollabfertigung,1,-0.22
CASE_0056,Zollabfertigung,3,0.6,2024-03-21 21:25:01.623308,Fahrer_18,regen,0.29,3,0,11.4,0.84,none,0.0,697.9,Hauptlauf,1,-0.22
CASE_0056,Hauptlauf,4,0.8,2024-03-21 23:53:26.457747,Fahrer_18,klar,0.3,3,0,-76.1,0.84,none,0.0,549.5,Auslieferung,1,-0.22
CASE_0056,Auslieferung,5,1.0,2024-03-22 09:02:55.547157,Fahrer_18,klar,0.84,4,0,-66.4,0.84,none,0.0,0.0,END,1,-0.22
CASE_0057,Abholung,1,0.2,2024-11-23 06:32:00.000000,Fahrer_6,klar,0.13,5,0,16.7,1.24,none,0.0,1037.0,Depot_Eingang,0,1.0
CASE_0057,Depot_Eingang,2,0.4,2024-11-23 07:21:44.262624,Fahrer_6,klar,0.46,5,0,66.9,1.24,none,0.0,987.2,Zollabfertigung,0,1.0
CASE_0057,Zollabfertigung,3,0.6,2024-11-23 10:29:55.465237,Fahrer_6,klar,0.27,5,0,257.6,1.24,none,0.0,799.0,Hauptlauf,0,1.0
CASE_0057,Hauptlauf,4,0.8,2024-11-23 15:53:33.958199,Fahrer_6,klar,0.34,5,0,396.0,1.24,none,0.0,475.4,Auslieferung,0,1.0
CASE_0057,Auslieferung,5,1.0,2024-11-23 23:48:57.421578,Fahrer_6,regen,0.04,5,0,458.6,1.24,none,0.0,0.0,END,0,1.0
CASE_0058,Abholung,1,0.25,2024-09-21 18:08:00.000000,Fahrer_20,klar,0.52,5,0,36.3,1.15,none,0.0,662.5,Depot_Eingang,0,0.74
CASE_0058,Depot_Eingang,2,0.5,2024-09-21 19:54:17.651010,Fahrer_20,regen,0.07,5,0,81.1,1.15,none,0.0,556.2,Hauptlauf,0,0.74
CASE_0058,Hauptlauf,3,0.75,2024-09-21 21:55:07.924464,Fahrer_20,nebel,0.13,5,0,193.5,1.15,none,0.0,435.4,Auslieferung,0,0.74
CASE_0058,Auslieferung,4,1.0,2024-09-22 05:10:30.121818,Fahrer_20,klar,0.11,6,0,221.2,1.15,none,0.0,0.0,END,0,0.74
CASE_0059,Abholung,1,0.2,2024-11-13 09:13:00.000000,Fahrer_17,klar,0.64,2,0,19.7,0.92,none,0.0,688.0,Depot_Eingang,1,0.0
CASE_0059,Depot_Eingang,2,0.4,2024-11-13 10:58:40.969588,Fahrer_17,klar,0.26,2,0,23.8,0.92,none,0.0,582.3,Zollabfertigung,1,0.0
CASE_0059,Zollabfertigung,3,0.6,2024-11-13 12:33:48.393127,Fahrer_17,klar,0.25,2,0,16.2,0.92,none,0.0,487.2,Hauptlauf,1,0.0
CASE_0059,Hauptlauf,4,0.8,2024-11-13 14:59:14.801318,Fahrer_17,klar,0.27,2,0,-1.0,0.92,none,0.0,341.7,Auslieferung,1,0.0
CASE_0059,Auslieferung,5,1.0,2024-11-13 20:40:59.656928,Fahrer_17,klar,0.34,2,0,1.0,0.92,none,0.0,0.0,END,1,0.0
CASE_0060,Abholung,1,0.25,2024-12-10 07:19:00.000000,Fahrer_1,klar,0.57,1,0,27.9,1.11,none,0.0,649.1,Depot_Eingang,0,0.95
CASE_0060,Depot_Eingang,2,0.5,2024-12-10 08:58:56.487854,Fahrer_1,schnee,0.54,1,0,151.9,1.11,none,0.0,549.2,Hauptlauf,0,0.95
CASE_0060,Hauptlauf,3,0.75,2024-12-10 12:05:56.582906,Fahrer_1,klar,0.3,1,0,229.1,1.11,none,0.0,362.2,Auslieferung,0,0.95
CASE_0060,Auslieferung,4,1.0,2024-12-10 18:08:07.188614,Fahrer_1,regen,0.59,1,0,285.0,1.11,none,0.0,0.0,END,0,0.95
CASE_0061,Abholung,1,0.2,2024-03-27 18:00:00.000000,Fahrer_18,klar,0.58,2,0,34.7,1.2,none,0.0,1272.4,Depot_Eingang,0,1.0
CASE_0061,Depot_Eingang,2,0.4,2024-03-27 19:33:43.191418,Fahrer_18,regen,0.35,2,0,107.9,1.2,none,0.0,1178.7,Zollabfertigung,0,1.0
CASE_0061,Zollabfertigung,3,0.6,2024-03-27 21:46:56.774295,Fahrer_18,klar,0.3,2,0,218.9,1.2,none,0.0,1045.5,Hauptlauf,0,1.0
CASE_0061,Hauptlauf,4,0.8,2024-03-28 04:47:54.275747,Fahrer_18,nebel,0.29,3,0,406.4,1.2,none,0.0,624.5,Auslieferung,0,1.0
CASE_0061,Auslieferung,5,1.0,2024-03-28 15:12:24.195483,Fahrer_18,klar,0.33,3,0,453.8,1.2,none,0.0,0.0,END,0,1.0
CASE_0062,Abholung,1,0.25,2024-10-06 07:25:00.000000,Fahrer_18,regen,0.42,6,0,61.0,1.28,none,0.0,972.7,Depot_Eingang,0,1.0
CASE_0062,Depot_Eingang,2,0.5,2024-10-06 09:43:02.813223,Fahrer_18,klar,0.56,6,0,135.9,1.28,none,0.0,834.6,Hauptlauf,0,1.0
CASE_0062,Hauptlauf,3,0.75,2024-10-06 13:13:53.347843,Fahrer_18,regen,0.03,6,0,348.7,1.28,none,0.0,623.8,Auslieferung,0,1.0
CASE_0062,Auslieferung,4,1.0,2024-10-06 23:37:39.962985,Fahrer_18,klar,0.14,6,0,383.2,1.28,none,0.0,0.0,END,0,1.0
CASE_0063,Abholung,1,0.2,2024-06-29 10:14:00.000000,Fahrer_13,klar,0.18,5,0,6.8,1.03,none,0.0,967.3,Depot_Eingang,0,0.45
CASE_0063,Depot_Eingang,2,0.4,2024-06-29 11:33:46.627042,Fahrer_13,klar,0.05,5,0,13.6,1.03,none,0.0,887.5,Zollabfertigung,0,0.45
CASE_0063,Zollabfertigung,3,0.6,2024-06-29 14:04:35.572751,Fahrer_13,klar,0.08,5,0,23.7,1.03,none,0.0,736.7,Hauptlauf,0,0.45
CASE_0063,Hauptlauf,4,0.8,2024-06-29 18:13:41.445589,Fahrer_13,regen,0.62,5,0,94.3,1.03,Unfall,167.3,487.6,Auslieferung,0,0.45
CASE_0063,Auslieferung,5,1.0,2024-06-30 02:21:17.852882,Fahrer_13,regen,0.19,6,0,135.4,1.03,none,0.0,0.0,END,0,0.45
CASE_0064,Abholung,1,0.2,2024-05-09 10:57:00.000000,Fahrer_11,regen,0.26,3,0,38.1,1.2,Fahrzeugpanne,116.1,1441.8,Depot_Eingang,0,1.0
CASE_0064,Depot_Eingang,2,0.4,2024-05-09 12:11:04.426482,Fahrer_11,klar,0.4,3,0,127.5,1.2,none,0.0,1367.7,Zollabfertigung,0,1.0
CASE_0064,Zollabfertigung,3,0.6,2024-05-09 16:39:29.871778,Fahrer_11,regen,0.6,3,0,351.2,1.2,none,0.0,1099.3,Hauptlauf,0,1.0
CASE_0064,Hauptlauf,4,0.8,2024-05-10 00:32:13.262112,Fahrer_11,klar,0.43,4,0,516.8,1.2,none,0.0,626.5,Auslieferung,0,1.0
CASE_0064,Auslieferung,5,1.0,2024-05-10 10:58:45.883438,Fahrer_11,schnee,0.45,4,0,701.0,1.2,none,0.0,0.0,END,0,1.0
CASE_0065,Abholung,1,0.2,2024-12-31 14:06:00.000000,Fahrer_5,regen,0.37,1,0,31.0,1.0,none,0.0,1174.3,Depot_Eingang,0,0.85
CASE_0065,Depot_Eingang,2,0.4,2024-12-31 15:40:01.727130,Fahrer_5,klar,0.29,1,0,59.9,1.0,none,0.0,1080.3,Zollabfertigung,0,0.85
CASE_0065,Zollabfertigung,3,0.6,2024-12-31 18:06:53.710046,Fahrer_5,regen,0.67,1,0,122.4,1.0,none,0.0,933.4,Hauptlauf,0,0.85
CASE_0065,Hauptlauf,4,0.8,2024-12-31 21:29:22.269017,Fahrer_5,klar,0.34,1,0,207.3,1.0,none,0.0,730.9,Auslieferung,0,0.85
CASE_0065,Auslieferung,5,1.0,2025-01-01 09:40:18.172042,Fahrer_5,regen,0.48,2,0,255.0,1.0,none,0.0,0.0,END,0,0.85
CASE_0066,Abholung,1,0.25,2024-01-22 11:44:00.000000,Fahrer_2,klar,0.53,0,0,13.7,0.81,none,0.0,885.2,Depot_Eingang,0,0.14
CASE_0066,Depot_Eingang,2,0.5,2024-01-22 13:15:40.278010,Fahrer_2,schnee,0.51,0,0,74.9,0.81,none,0.0,793.6,Hauptlauf,0,0.14
CASE_0066,Hauptlauf,3,0.75,2024-01-22 16:49:53.661366,Fahrer_2,klar,0.79,0,0,28.2,0.81,none,0.0,579.3,Auslieferung,0,0.14
CASE_0066,Auslieferung,4,1.0,2024-01-23 02:29:13.575262,Fahrer_2,regen,0.31,1,0,41.9,0.81,none,0.0,0.0,END,0,0.14
CASE_0067,Abholung,1,0.2,2024-08-30 09:11:00.000000,Fahrer_13,klar,0.77,4,0,48.0,1.29,none,0.0,1290.1,Depot_Eingang,0,1.0
CASE_0067,Depot_Eingang,2,0.4,2024-08-30 11:27:01.183545,Fahrer_13,klar,0.5,4,0,118.4,1.29,none,0.0,1154.1,Zollabfertigung,0,1.0
CASE_0067,Zollabfertigung,3,0.6,2024-08-30 14:31:25.835414,Fahrer_13,klar,0.57,4,0,246.2,1.29,none,0.0,969.7,Hauptlauf,0,1.0
CASE_0067,Hauptlauf,4,0.8,2024-08-30 20:05:10.818858,Fahrer_13,schnee,0.5,4,0,490.1,1.29,none,0.0,636.0,Auslieferung,0,1.0
CASE_0067,Auslieferung,5,1.0,2024-08-31 06:41:08.594514,Fahrer_13,klar,0.1,5,0,522.4,1.29,none,0.0,0.0,END,0,1.0
CASE_0068,Abholung,1,0.25,2024-03-16 07:42:00.000000,Fahrer_20,nebel,0.35,5,0,15.2,0.83,none,0.0,912.4,Depot_Eingang,0,0.16
CASE_0068,Depot_Eingang,2,0.5,2024-03-16 08:59:09.542674,Fahrer_20,schnee,0.58,5,0,107.8,0.83,none,0.0,835.2,Hauptlauf,0,0.16
CASE_0068,Hauptlauf,3,0.75,2024-03-16 12:12:48.105243,Fahrer_20,klar,0.11,5,0,50.4,0.83,none,0.0,641.6,Auslieferung,0,0.16
CASE_0068,Auslieferung,4,1.0,2024-03-16 22:54:22.355190,Fahrer_20,klar,0.14,5,0,47.9,0.83,none,0.0,0.0,END,0,0.16
CASE_0069,Abholung,1,0.2,2024-09-22 18:49:00.000000,Fahrer_8,nebel,0.65,6,0,88.4,1.28,none,0.0,1596.8,Depot_Eingang,0,1.0
CASE_0069,Depot_Eingang,2,0.4,2024-09-22 20:50:24.003974,Fahrer_8,klar,0.04,6,0,158.6,1.28,none,0.0,1475.4,Zollabfertigung,0,1.0
CASE_0069,Zollabfertigung,3,0.6,2024-09-23 00:43:36.067422,Fahrer_8,schnee,0.52,0,0,705.9,1.28,none,0.0,1242.2,Hauptlauf,0,1.0
CASE_0069,Hauptlauf,4,0.8,2024-09-23 13:15:51.482747,Fahrer_8,klar,0.53,0,0,886.8,1.28,none,0.0,490.0,Auslieferung,0,1.0
CASE_0069,Auslieferung,5,1.0,2024-09-23 21:25:50.061578,Fahrer_8,klar,0.48,0,0,947.6,1.28,none,0.0,0.0,END,0,1.0
CASE_0070,Abholung,1,0.2,2024-03-13 13:46:00.000000,Fahrer_14,klar,0.22,2,0,9.3,0.98,none,0.0,1536.3,Depot_Eingang,0,0.86
CASE_0070,Depot_Eingang,2,0.4,2024-03-13 14:57:15.571379,Fahrer_14,klar,0.3,2,0,20.8,0.98,none,0.0,1465.0,Zollabfertigung,0,0.86
CASE_0070,Zollabfertigung,3,0.6,2024-03-13 18:07:46.419964,Fahrer_14,schnee,0.54,2,0,154.1,0.98,none,0.0,1274.5,Hauptlauf,0,0.86
